CreditScore,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Geography_Germany,Geography_Spain,AgeGroup,CLV,ChurnProbability,ChurnRishkFlag,CustomerId
720,0,37,2,120328.88,2,1,1,138470.21,0,False,False,Middle,148022.92200000002,0.31983894227316445,0,15740072
785,0,39,1,130147.98,1,1,0,163798.41,1,False,False,Middle,146527.821,0.5946171320672055,1,15778005
743,0,36,8,92716.96,1,1,1,33693.78,0,False,True,Middle,119671.98400000001,0.2990521347972619,0,15583278
493,0,48,7,0.0,2,1,0,48545.1,0,False,True,Senior,33981.57,0.7028554639174609,1,15601263
557,1,34,3,0.0,1,0,1,123427.98,0,False,True,Middle,37028.394,0.1804419906140059,0,15709222
850,1,40,1,76914.21,1,1,0,174183.44,0,False,False,Middle,94332.554,0.42842080795012827,0,15713949
799,0,32,3,106045.92,2,1,1,17938.0,0,False,False,Middle,111427.31999999999,0.2257607756671601,0,15717706
756,1,34,1,103133.26,1,1,1,90059.04,0,False,False,Middle,112139.16399999999,0.1843574815036867,0,15756071
752,1,38,0,145974.79,2,1,1,137694.23,0,False,False,Middle,145974.79,0.23718162108902044,0,15696564
696,0,36,3,0.0,3,1,0,65039.9,0,False,True,Middle,19511.97,0.4475864798009938,0,15657637
630,0,49,1,0.0,2,0,1,162858.29,0,False,True,Senior,16285.829000000002,0.5116918621948204,1,15755863
659,0,38,9,0.0,2,1,1,35701.06,0,False,True,Middle,32130.953999999998,0.2671997534025096,0,15719858
685,1,39,9,0.0,2,1,1,18826.06,0,False,True,Middle,16943.454,0.17949435059589586,0,15688876
599,0,31,3,0.0,1,1,1,130086.47,1,False,True,Middle,39025.941000000006,0.22073538117278094,0,15698528
559,0,31,1,139183.06,1,0,1,143360.56,0,False,True,Middle,153519.116,0.30882964278151315,0,15770345
615,1,19,5,0.0,2,1,0,159920.92,0,False,True,Young,79960.46000000002,0.12660571221472466,0,15761506
580,0,36,3,74974.89,1,1,1,12099.67,0,True,False,Middle,78604.791,0.5039351299601867,1,15716619
487,1,44,6,61691.45,1,1,1,53087.98,0,False,True,Middle,93544.238,0.3494256147639487,0,15788367
646,0,35,1,121952.75,2,1,1,142839.82,0,True,False,Middle,136236.732,0.48148413382592453,0,15709451
811,0,35,7,0.0,1,1,1,178.19,0,False,False,Middle,124.733,0.20751725106825458,0,15640421
526,1,35,5,0.0,2,1,1,105618.14,0,False,True,Middle,52809.07,0.17268819424897633,0,15580068
767,1,37,7,0.0,2,1,1,24734.25,0,False,True,Middle,17313.975000000002,0.15848146200975635,0,15677123
548,0,33,1,80107.83,2,0,1,82245.67,0,False,False,Middle,88332.397,0.27296515169858065,0,15619801
737,0,45,2,0.0,2,0,1,177695.67,0,False,True,Middle,35539.134000000005,0.4147378263481947,0,15582246
613,1,40,1,147856.82,3,0,0,107961.11,1,True,False,Middle,158652.931,0.6753059274726916,1,15711843
711,1,36,8,0.0,2,1,0,55207.41,0,False,True,Middle,44165.92800000001,0.31207336184303985,0,15680046
850,0,53,7,65407.16,2,0,0,182633.63,1,False,True,Senior,193250.70100000003,0.7857331016424921,1,15804131
752,0,53,8,114233.18,1,1,1,51587.04,0,False,False,Senior,155502.812,0.60289921377307,1,15722611
710,0,37,5,0.0,2,1,0,115403.31,0,False,False,Middle,57701.655000000006,0.4536383035595191,0,15729224
664,0,53,7,187602.18,1,1,0,186392.99,1,False,True,Senior,318077.273,0.861623391713797,1,15811588
510,0,22,3,156834.34,1,0,0,44374.44,0,False,False,Young,170146.672,0.3517339452171445,0,15702138
577,0,34,2,0.0,2,1,1,84033.35,0,False,False,Middle,16806.670000000002,0.23199502100491656,0,15749799
529,1,42,1,157498.9,1,1,1,82276.62,0,False,False,Middle,165726.562,0.36515976468761235,0,15752885
757,0,44,9,0.0,2,1,0,177528.92,0,False,True,Middle,159776.02800000002,0.6123118665736331,1,15674932
691,1,41,2,0.0,1,1,1,56850.92,1,False,False,Middle,11370.184000000001,0.23336927752600484,0,15743828
621,1,34,8,0.0,1,0,0,47972.65,0,False,True,Middle,38378.12,0.3193431768009389,0,15642022
709,1,35,2,0.0,2,1,0,104982.39,0,False,True,Middle,20996.478000000003,0.32193188130672434,0,15746461
756,1,19,4,130274.22,1,1,1,133535.29,0,False,True,Young,183688.336,0.0758071363986754,0,15809991
788,0,41,6,0.0,1,1,1,25571.37,0,False,False,Middle,15342.822,0.30702410630326277,0,15787322
705,0,39,5,149379.66,2,1,0,96075.55,0,False,False,Middle,197417.435,0.5927919429162477,1,15575498
483,1,29,9,0.0,1,1,1,81634.45,0,False,False,Young,73471.00499999999,0.10985819797296281,0,15691387
719,1,35,1,100829.94,1,1,1,165008.97,0,False,True,Middle,117330.837,0.21162348005322848,0,15765457
793,0,32,1,96408.98,1,1,1,138191.81,0,True,False,Middle,110228.161,0.4045642475782694,0,15666173
593,1,41,6,0.0,2,1,1,99136.49,0,False,False,Middle,59481.89400000001,0.21776471245162865,0,15627377
551,1,52,1,0.0,1,0,0,63584.55,1,False,False,Senior,6358.455000000001,0.6752170087960825,1,15656683
690,1,39,6,0.0,2,1,0,160532.88,0,False,False,Middle,96319.728,0.3646878681668875,0,15679810
823,1,71,5,149105.08,1,0,1,162683.06,0,False,False,Elder,230446.61,0.8085228607404613,1,15606310
512,1,39,3,0.0,1,1,0,134878.19,0,False,True,Middle,40463.457,0.4462516457088095,0,15756871
802,1,41,5,0.0,2,1,1,134626.3,0,False,True,Middle,67313.15000000001,0.21507658105821648,0,15610002
450,0,34,2,0.0,2,1,0,175480.93,0,False,True,Middle,35096.186,0.47401651143760626,0,15567802
651,1,41,1,90218.11,1,1,0,174337.68,0,True,False,Middle,107651.878,0.6774376330960793,1,15745452
697,0,33,1,87347.7,1,1,0,172524.51,0,False,False,Middle,104600.151,0.465673966995758,0,15617252
611,1,28,2,0.0,2,0,0,25395.83,0,False,False,Young,5079.166000000001,0.2200144648453549,0,15753248
643,0,33,0,137811.75,1,1,1,184856.89,0,False,False,Middle,137811.75,0.29198933395002197,0,15610755
822,1,37,3,105563.0,1,1,0,182624.93,0,False,False,Middle,160350.479,0.3967050857594564,0,15662238
632,1,38,4,0.0,2,0,0,192505.62,0,False,False,Middle,77002.248,0.36652095161249554,0,15799186
575,0,26,7,0.0,2,1,0,112507.63,0,False,True,Young,78755.34100000001,0.2995752017941726,0,15686941
672,1,31,6,91125.75,1,1,0,177295.92,0,False,False,Middle,197503.30200000003,0.30848160050898377,0,15601172
517,1,39,3,0.0,2,0,1,12465.51,0,False,True,Middle,3739.6530000000002,0.2345494194901517,0,15723858
621,1,39,8,0.0,2,1,0,36122.96,0,False,True,Middle,28898.368000000002,0.37487024701732574,0,15615896
775,0,77,6,135120.56,1,1,0,37836.64,0,True,False,Elder,157822.544,0.9826680951824098,1,15737647
600,1,29,8,0.0,2,0,1,34747.43,0,False,False,Young,27797.944000000003,0.09454681296393061,0,15582841
640,1,28,7,0.0,2,1,1,131097.9,0,False,False,Young,91768.53,0.09060665851939809,0,15760090
752,0,36,1,86837.95,1,1,1,105280.55,0,False,False,Middle,97366.005,0.30331785436687997,0,15588587
613,1,26,4,100446.57,1,0,1,149653.81,0,False,False,Young,160308.094,0.11798918669533157,0,15683157
484,0,32,3,0.0,2,1,1,139390.99,0,False,False,Middle,41817.297,0.21325702608756347,0,15694209
511,0,33,3,0.0,2,1,0,132436.71,0,False,False,Middle,39731.013000000006,0.4180631462308216,0,15655875
745,0,32,2,0.0,4,0,1,179705.13,1,False,False,Middle,35941.026000000005,0.16110633782417355,0,15805704
786,0,32,6,114512.59,1,1,0,15796.66,0,False,True,Middle,123990.586,0.4574414745645618,0,15744789
727,1,35,5,136364.46,1,0,0,142754.71,0,False,False,Middle,207741.815,0.40349005086092254,0,15799357
622,1,31,5,106260.67,1,1,1,2578.43,0,False,False,Middle,107549.885,0.15408984340049162,0,15726153
794,1,24,10,146126.75,1,1,1,88992.05,0,False,False,Young,235118.8,0.0903273201795934,0,15713346
636,1,52,4,111284.53,1,0,1,32936.44,1,False,True,Senior,124459.106,0.5258097934214292,1,15665053
741,0,42,9,121056.63,2,1,0,39122.58,0,False,True,Middle,156266.95200000002,0.6207237067363253,1,15592379
687,1,34,5,128270.56,1,1,0,191092.62,0,False,False,Middle,223816.87,0.3817177314291104,0,15692599
660,1,30,4,0.0,2,1,0,129149.06,0,False,True,Young,51659.624,0.24647848205080414,0,15620758
660,1,35,7,0.0,2,1,0,13218.6,0,False,False,Middle,9253.02,0.2791915790381209,0,15637428
617,0,79,7,0.0,1,1,1,160589.18,0,False,False,Elder,112412.426,0.9095311148986034,1,15808389
762,1,32,10,191775.65,1,1,0,179657.83,0,False,False,Middle,371433.48,0.3754232124417307,0,15807003
752,0,35,2,0.0,1,1,0,44335.54,1,False,True,Middle,8867.108,0.4712047507842813,0,15702912
561,1,34,4,85141.79,2,1,1,29217.37,0,False,True,Middle,96828.738,0.19279312734621928,0,15590623
609,1,26,10,126392.18,1,0,1,43651.49,0,False,False,Young,170043.66999999998,0.10920391376539884,0,15728078
803,1,28,3,0.0,2,1,0,159654.0,0,False,False,Young,47896.200000000004,0.18537912425169667,0,15708256
556,0,40,9,129860.37,1,0,0,17992.94,0,False,False,Middle,146054.016,0.6205476835073422,1,15582335
531,0,53,5,127642.44,1,1,0,141501.45,1,False,False,Senior,198393.165,0.8360205546802651,1,15649150
411,0,35,2,0.0,2,1,1,93825.78,0,False,False,Middle,18765.156,0.2684309670649294,0,15691647
587,0,44,5,125584.17,2,1,1,41852.24,1,True,False,Middle,146510.29,0.6503057077899947,1,15668270
683,1,56,7,50911.21,3,0,0,97629.31,1,False,True,Senior,119251.72699999998,0.7125057710208373,1,15624820
654,1,29,2,91955.61,1,1,0,37065.66,0,False,False,Young,99368.742,0.28625152978673146,0,15736254
670,0,36,2,84266.44,2,0,0,38614.69,0,True,False,Middle,91989.378,0.7025095932791566,1,15720814
655,0,36,2,147149.59,1,1,1,87816.86,0,False,False,Middle,164712.962,0.35352781540183287,0,15642997
752,0,36,7,0.0,2,1,0,184866.86,0,False,False,Middle,129406.80200000001,0.43412029281139297,0,15693200
534,0,23,5,104822.45,1,0,1,160176.47,0,False,False,Young,184910.685,0.16468661757850514,0,15624596
635,1,42,1,146766.72,2,0,1,164357.1,0,False,False,Middle,163202.43,0.31959050442688,0,15807167
491,1,70,6,148745.92,2,1,1,17818.33,0,True,False,Elder,159436.918,0.8975580140603975,1,15660301
516,1,27,9,0.0,1,1,0,142680.64,1,False,False,Young,128412.57600000003,0.2165415186091727,0,15593094
530,0,48,0,0.0,1,1,0,85081.09,0,False,False,Senior,0.0,0.7229470671300143,1,15618239
687,1,35,3,0.0,2,1,1,176450.19,0,False,True,Middle,52935.05700000001,0.1592166862816104,0,15574137
684,0,41,6,135203.81,2,1,1,121967.88,0,False,False,Middle,208384.538,0.39854078986371244,0,15614740
706,1,23,2,93301.97,2,0,1,127187.04,0,True,False,Young,118739.378,0.16295100184361688,0,15574071
490,1,33,5,96341.0,2,0,0,108313.34,0,True,False,Middle,150497.66999999998,0.5461937039772451,1,15671148
796,1,44,8,165326.2,1,1,1,57205.55,0,False,False,Middle,211090.64,0.3288275497765285,0,15721921
849,1,27,0,0.0,2,0,1,157891.86,0,False,False,Young,0.0,0.07837646961683946,0,15717995
779,0,41,10,99786.2,1,1,0,86927.53,0,False,False,Middle,186713.73,0.5864528726730182,1,15632050
794,0,22,4,114440.24,1,1,1,107753.07,0,False,True,Young,157541.468,0.14272224865247377,0,15647111
748,1,36,4,141573.55,1,1,0,82158.14,0,False,True,Middle,174436.80599999998,0.43968753386142656,0,15759991
663,0,22,9,0.0,1,1,0,29135.89,1,False,True,Young,26222.301000000003,0.22387561474084455,0,15790204
645,0,55,1,133676.65,1,0,1,17095.49,0,False,True,Senior,135386.199,0.7366386005761051,1,15686780
464,0,33,10,147493.7,2,1,0,100447.53,0,False,False,Middle,247941.23000000004,0.5039403048312874,1,15640491
737,1,54,9,0.0,1,1,0,83470.4,1,False,False,Senior,75123.36,0.6388650546035629,1,15783225
590,0,29,4,0.0,2,1,0,121846.81,0,False,False,Young,48738.724,0.33075835040012386,0,15734438
522,0,37,3,95022.57,1,1,1,129107.59,0,True,False,Middle,133754.847,0.5449071696642251,1,15688760
648,0,34,3,0.0,1,1,0,54726.43,0,False,False,Middle,16417.929,0.43705024315870844,0,15768124
754,1,37,6,0.0,1,1,1,116141.72,0,False,False,Middle,69685.032,0.16773039639775447,0,15661330
669,1,50,4,149713.61,3,1,1,124872.42,1,False,False,Senior,199662.57799999998,0.4276044373955974,0,15781272
648,0,43,1,107963.38,1,0,0,186438.86,1,True,False,Middle,126607.266,0.8216997206350644,1,15573888
763,1,40,3,0.0,2,1,0,134281.11,0,False,False,Middle,40284.333,0.3719441483672535,0,15575858
790,1,32,3,0.0,1,1,0,91044.47,0,False,True,Middle,27313.341000000004,0.2782461743062205,0,15645937
581,1,37,7,0.0,2,1,1,74320.75,0,False,False,Middle,52024.525,0.1665867192505463,0,15702337
703,1,43,8,0.0,2,1,0,9704.66,0,False,False,Middle,7763.728,0.4020875385738949,0,15764537
571,0,33,9,102017.25,2,0,0,128600.49,0,False,False,Middle,217757.69100000002,0.47367349595861535,0,15619616
657,0,27,8,0.0,2,0,0,6468.24,0,False,True,Young,5174.592000000001,0.2883853037739614,0,15585133
737,1,44,7,0.0,2,0,0,57898.58,0,False,False,Middle,40529.006,0.43976715514711684,0,15573971
793,1,29,8,96674.55,2,0,0,192120.66,0,False,True,Young,250371.07800000004,0.2762132155297736,0,15579433
783,0,44,3,81811.71,1,1,0,164213.53,1,False,True,Middle,131075.769,0.6783184303328629,1,15777045
751,1,33,4,79281.61,1,1,0,117547.76,0,False,True,Middle,126300.714,0.344635913929511,0,15611580
579,1,31,6,0.0,2,1,0,26149.25,0,False,False,Middle,15689.550000000001,0.2385270188306056,0,15614778
655,0,36,10,122314.39,1,1,0,9181.66,0,True,False,Middle,131496.05,0.6870079606976345,1,15771750
614,1,43,8,140733.74,1,1,1,166588.76,0,True,False,Middle,274004.748,0.536487819927644,1,15593280
678,1,49,2,116933.11,1,1,0,195053.58,1,True,False,Senior,155943.826,0.803452478692446,1,15569274
562,1,41,5,165445.04,2,1,0,85787.31,0,False,True,Middle,208338.695,0.5582409545290666,1,15654408
711,0,53,5,123805.03,1,1,0,102428.51,0,True,False,Senior,175019.285,0.9045286032808252,1,15657468
620,1,37,0,107548.94,1,1,0,71175.94,0,False,False,Middle,107548.94,0.45010241482196994,0,15614213
437,1,49,9,111634.29,2,0,1,166440.32,0,False,False,Senior,261430.57800000004,0.4568274453412828,0,15589869
691,0,41,8,109153.96,3,1,1,148848.76,1,True,False,Middle,228232.96800000002,0.5492299269278401,1,15693205
552,0,34,4,0.0,2,1,0,140286.69,0,False,True,Middle,56114.67600000001,0.4553376870994809,0,15797113
765,1,34,5,86055.17,2,1,1,104220.5,0,True,False,Middle,138165.41999999998,0.2852028022474784,0,15676958
707,0,51,10,98438.23,1,0,0,70778.63,1,True,False,Senior,169216.86,0.8761729395574196,1,15739592
764,1,29,5,0.0,2,1,0,65868.28,0,False,True,Young,32934.14000000001,0.21456498705335336,0,15656263
585,0,32,8,144705.87,2,0,0,171482.56,0,False,False,Middle,281891.918,0.49287458224034103,0,15636872
784,1,31,7,0.0,2,1,1,143204.41,0,False,False,Middle,100243.087,0.10243317300246842,0,15589435
605,1,41,5,91612.91,1,1,1,28427.84,0,False,False,Middle,105826.83,0.27859256048005576,0,15640464
699,1,40,2,0.0,1,1,0,78387.32,0,False,True,Middle,15677.464000000002,0.43747248662098753,0,15723851
544,0,40,7,0.0,1,0,1,161076.92,0,False,False,Middle,112753.84400000003,0.3520106662472634,0,15722122
803,0,32,9,192122.84,1,1,1,54277.45,1,False,False,Middle,240972.54499999998,0.2601113262198406,0,15696852
735,1,41,7,179904.0,1,1,1,137180.95,0,False,False,Middle,275930.66500000004,0.313991919003413,0,15634936
673,1,59,0,178058.06,2,0,1,21063.71,1,False,False,Senior,178058.06,0.6708217740097456,1,15575935
652,1,30,2,176166.56,2,1,1,152210.81,0,False,False,Young,206608.722,0.16161374972662249,0,15634491
694,1,42,3,156864.2,2,0,0,88890.75,0,False,False,Middle,183531.42500000002,0.5375540291872285,1,15628530
741,0,44,7,0.0,2,1,1,190534.76,0,False,False,Middle,133374.33200000002,0.3652485204522226,0,15678720
590,1,30,3,0.0,2,1,0,83090.35,0,False,True,Young,24927.105000000003,0.2582308171386135,0,15627999
809,0,33,3,0.0,2,0,1,141426.78,0,False,True,Middle,42428.034,0.21130937578089443,0,15571244
523,1,34,2,161588.89,1,1,1,51358.66,0,False,False,Middle,171860.622,0.23815288241653695,0,15739931
540,1,48,2,109349.29,1,1,0,88703.04,1,False,False,Senior,127089.89799999999,0.6608708023712719,1,15806256
596,0,29,6,0.0,2,1,0,116696.77,0,False,True,Young,70018.062,0.34980776856138596,0,15787258
597,0,36,9,0.0,2,1,1,7156.09,0,False,False,Middle,6440.481,0.220908876902046,0,15706463
407,1,37,1,0.0,1,1,1,49161.12,1,False,True,Middle,4916.112000000001,0.2393953739000876,0,15691004
748,1,60,0,152335.7,1,1,0,126743.33,1,False,False,Senior,152335.7,0.8271872029094578,1,15792228
562,0,51,1,124662.54,1,1,1,65390.46,1,False,False,Senior,131201.58599999998,0.64235910762298,1,15733447
734,0,47,10,91522.04,2,1,1,138835.91,0,True,False,Senior,230357.95,0.6576899770589509,1,15679062
710,1,45,1,0.0,2,1,1,36154.66,0,False,False,Middle,3615.4660000000003,0.27774560200269083,0,15594409
539,0,39,6,62052.28,1,0,1,59755.14,0,False,True,Middle,97905.364,0.38847575946499335,0,15613816
542,1,32,7,107871.72,1,1,0,125302.64,0,False,False,Middle,195583.568,0.34854855695082276,0,15681991
717,0,36,2,99472.76,2,1,0,94274.72,1,False,False,Middle,118327.704,0.5105783998371821,1,15796074
682,0,50,10,128039.01,1,1,1,102260.16,0,False,True,Senior,230299.17,0.5998968604082283,1,15625941
515,1,33,2,0.0,2,1,1,136028.97,0,False,False,Middle,27205.794,0.14252964036102755,0,15615016
526,0,33,8,114634.63,2,1,0,110114.38,1,False,True,Middle,202726.13400000002,0.5067660363352605,1,15748414
702,1,26,5,56738.47,2,1,1,100442.22,1,False,False,Young,106959.58,0.08750311657276168,0,15751203
651,1,34,2,90355.12,2,0,0,193597.94,0,True,False,Middle,129074.708,0.5352780285408382,1,15662658
792,1,36,5,115725.24,2,0,0,1871.25,0,True,False,Middle,116660.865,0.5542173194220398,1,15574868
817,1,58,3,114327.59,2,1,1,42831.11,0,True,False,Senior,127176.923,0.7315590845601682,1,15790282
674,0,36,6,100762.64,1,1,0,182156.86,0,True,False,Middle,210056.756,0.7168837165213346,1,15762927
641,0,40,9,0.0,1,0,0,151648.66,1,False,False,Middle,136483.794,0.5554463591895236,1,15803456
513,1,39,7,89039.9,2,1,1,146738.83,0,False,True,Middle,191757.081,0.26888767299763466,0,15771857
561,1,34,1,78829.53,1,1,1,12148.2,0,False,False,Middle,80044.35,0.20178583929576926,0,15700601
627,1,30,6,112372.96,1,1,1,118029.09,0,True,False,Young,183190.41400000002,0.2753353583783084,0,15569670
682,1,81,6,122029.15,1,1,1,50783.88,0,True,False,Elder,152499.478,0.9486933887879123,1,15772341
683,0,29,0,157829.12,1,0,0,129891.66,0,False,False,Young,157829.12,0.4555784538337922,0,15661548
420,0,31,1,108377.75,2,1,1,9904.63,0,True,False,Middle,109368.213,0.45207320945689977,0,15787597
670,0,54,2,95507.12,1,1,1,63213.31,0,False,False,Senior,108149.78199999999,0.6545130370092076,1,15806913
505,1,43,6,127146.68,1,0,0,137565.87,0,True,False,Middle,209686.202,0.7551631269402805,1,15804862
580,1,24,1,133811.78,1,1,0,17185.95,1,True,False,Young,135530.375,0.4200945529342806,0,15792986
577,1,36,3,121092.47,2,0,1,143783.46,0,False,False,Middle,164227.508,0.22326888399205508,0,15625632
773,1,34,10,126979.75,1,0,0,36823.28,0,True,False,Middle,163803.03,0.5203143949730749,1,15727703
616,1,37,5,144235.73,2,0,0,154957.66,1,False,False,Middle,221714.56,0.4442036244060163,0,15606273
763,0,38,0,152582.2,2,0,0,31892.82,0,False,False,Middle,152582.2,0.6027833879364433,1,15799652
640,1,43,9,172478.15,1,1,0,191084.4,1,False,True,Middle,344454.11,0.6213973358876662,1,15715047
592,1,36,1,126477.42,1,0,0,179718.17,0,False,False,Middle,144449.237,0.44014326588677877,0,15784687
528,1,43,7,97473.87,2,1,1,159823.16,0,False,True,Middle,209350.082,0.3384519279065669,0,15615322
630,1,53,5,138053.67,1,0,1,114110.97,0,False,False,Senior,195109.15500000003,0.5365376216303078,1,15722072
529,0,31,2,164003.05,2,1,1,60993.23,0,False,False,Middle,176201.696,0.2814382109704445,0,15646784
546,0,47,8,0.0,1,1,1,66408.01,1,False,False,Senior,53126.407999999996,0.4511878997218269,0,15644692
753,0,62,6,0.0,2,1,1,136398.9,0,False,False,Elder,81839.34,0.6887968738817289,1,15670354
772,0,39,4,122486.11,2,1,1,140709.25,0,False,True,Middle,178769.81,0.3697582592029485,0,15716357
567,1,36,1,0.0,2,0,0,8555.73,0,False,False,Middle,855.573,0.3588765456408628,0,15786717
628,0,45,6,53667.44,1,1,0,115022.94,0,True,False,Middle,122681.20400000001,0.816480230442652,1,15771383
658,1,20,7,0.0,2,0,0,187638.34,0,False,False,Young,131346.838,0.12530060399200835,0,15649793
679,1,58,9,109327.65,1,1,1,3829.13,0,False,True,Senior,112773.867,0.580819496792795,1,15731543
629,1,34,1,121151.05,1,0,0,119357.93,0,False,True,Middle,133086.843,0.42635287572899516,0,15684516
731,1,42,9,101043.63,1,1,1,192175.52,0,False,True,Middle,274001.598,0.31892076164286925,0,15677249
775,1,33,3,83501.66,2,1,0,128841.31,0,True,False,Middle,122154.05300000001,0.48248020812099024,0,15581525
660,1,33,2,80462.24,1,0,0,150422.35,0,False,True,Middle,110546.71,0.37134884645409094,0,15628420
752,1,39,3,0.0,1,1,0,188187.05,0,False,False,Middle,56456.11499999999,0.37652071472718085,0,15600478
655,1,37,6,109093.41,2,1,0,1775.52,0,False,False,Middle,110158.72200000001,0.38547497474123116,0,15594502
543,0,46,5,140355.6,1,1,1,85086.78,0,False,True,Senior,182898.99000000002,0.5723402661703371,1,15784361
811,1,42,10,0.0,2,1,1,3797.79,0,False,False,Middle,3797.7900000000004,0.17660764780526292,0,15767626
689,1,45,0,130170.82,2,1,0,150856.38,0,True,False,Middle,130170.82,0.7415804302129538,1,15632521
531,0,42,2,0.0,2,0,1,90537.47,0,False,False,Middle,18107.494000000002,0.37460308064518966,0,15665088
515,1,40,0,109542.29,1,1,1,166370.81,0,False,False,Middle,109542.29,0.2955204406439124,0,15652084
466,0,41,3,33563.95,2,1,0,178994.13,1,False,False,Middle,87262.189,0.6003589209859523,1,15574761
782,1,36,1,148795.17,2,1,1,195681.43,0,False,False,Middle,168363.31300000002,0.2025530486893392,0,15729515
611,1,64,9,0.0,2,1,1,53277.15,0,False,False,Elder,47949.435000000005,0.5961696502006089,1,15682070
621,1,40,8,174126.75,3,1,0,172490.78,1,True,False,Middle,312119.374,0.6763314366826085,1,15743817
604,1,41,3,0.0,1,0,0,11819.84,0,False,True,Middle,3545.9520000000007,0.4795655375642357,0,15572158
655,0,35,1,106405.03,1,1,1,82900.25,0,False,True,Middle,114695.055,0.3399277532183518,0,15584477
689,1,38,2,0.0,1,1,1,82709.8,0,False,True,Middle,16541.960000000003,0.21145788477785277,0,15614893
681,1,30,2,128393.29,1,1,1,180593.45,0,False,True,Young,164511.97999999998,0.16760215908406298,0,15665963
643,1,41,2,127841.52,1,1,0,172363.41,0,True,False,Middle,162314.202,0.7011415602010878,1,15612524
617,0,24,4,137295.19,2,1,1,91195.12,0,False,False,Young,173773.238,0.1606557670161194,0,15596962
638,0,55,2,155828.22,1,0,1,108987.25,1,False,True,Senior,177625.67,0.7385329664029019,1,15744942
743,1,39,6,0.0,2,1,0,44265.28,0,False,False,Middle,26559.168,0.3422652641146995,0,15573278
828,0,25,7,144351.86,1,1,0,116613.26,0,True,False,Young,225981.142,0.511219675596618,1,15717056
776,1,35,8,106365.29,1,1,1,148527.56,0,False,True,Middle,225187.338,0.20406879985931559,0,15795881
540,1,35,7,127801.88,1,0,1,84239.46,0,True,False,Middle,186769.502,0.3834772076227674,0,15758939
616,0,45,4,122793.96,1,1,1,62002.04,0,True,False,Middle,147594.776,0.6877380681307698,1,15792250
628,1,38,10,113525.84,1,1,0,46044.48,1,True,False,Middle,159570.32,0.606754725283954,1,15740406
667,0,23,6,136100.69,2,0,0,169669.33,1,False,True,Young,237902.288,0.3324302739023799,0,15768137
615,1,30,7,0.0,2,1,1,156346.84,0,False,False,Young,109442.788,0.10755922589004147,0,15569120
543,1,30,4,140916.81,1,1,0,157711.18,0,False,False,Young,204001.282,0.34069180031149837,0,15723721
553,0,31,4,0.0,2,1,1,89087.4,0,False,False,Middle,35634.96,0.19091500583172064,0,15777122
554,1,26,4,121365.39,1,1,1,8742.36,0,True,False,Young,124862.334,0.23302549955862709,0,15742681
684,0,36,4,0.0,1,1,0,117038.96,0,False,True,Middle,46815.584,0.4925129220777881,0,15582090
452,0,35,7,0.0,2,1,0,164241.67,0,False,False,Middle,114969.16900000002,0.4651101651718102,0,15711254
606,1,47,3,93578.68,2,0,1,137720.56,1,False,False,Senior,134894.848,0.37885707352337467,0,15775067
629,1,40,9,0.0,1,1,0,106.67,0,False,False,Middle,96.003,0.3719957255069875,0,15602851
659,0,33,8,115409.6,1,0,1,1539.21,0,False,True,Middle,116640.96800000001,0.2782257465704158,0,15802857
493,0,33,8,90791.69,1,1,1,59659.53,0,False,False,Middle,138519.314,0.2700733752196033,0,15701175
794,0,62,9,123681.32,3,1,0,173586.63,1,False,False,Elder,279909.287,0.8754061819840729,1,15783019
554,0,44,6,92436.86,1,1,0,126033.9,0,False,False,Middle,168057.2,0.6917569536113087,1,15728912
796,0,52,9,167194.36,1,1,1,62808.93,1,True,False,Senior,223722.397,0.7713342036056426,1,15585580
807,0,36,4,0.0,2,0,1,147007.33,0,False,False,Middle,58802.932,0.23158174056630898,0,15583480
500,1,44,9,160838.13,2,1,0,196261.64,0,True,False,Middle,337473.606,0.7715229174668634,1,15620341
722,1,43,1,0.0,1,1,0,44560.17,1,False,True,Middle,4456.017,0.4993684293447093,0,15613886
559,0,40,7,144470.77,1,1,1,18917.95,0,False,True,Middle,157713.335,0.437341656874124,0,15792916
584,0,38,3,0.0,2,1,1,4525.4,0,False,True,Middle,1357.62,0.31142217853014537,0,15710408
834,0,68,9,130169.27,2,0,1,93112.2,0,True,False,Elder,213970.25,0.9086565247866784,1,15598695
754,1,35,4,0.0,2,1,1,9658.41,0,False,True,Middle,3863.364,0.1505458424100653,0,15649354
590,1,43,7,81076.8,2,1,1,182627.25,1,False,False,Middle,208915.875,0.2985540830859847,0,15737556
740,1,36,7,0.0,1,1,1,13177.4,0,False,False,Middle,9224.18,0.14771519722251192,0,15671610
502,0,57,3,101465.31,1,1,0,43568.31,1,True,False,Senior,114535.803,0.9357267913966507,1,15625092
733,1,48,5,0.0,1,0,1,117830.57,0,False,False,Senior,58915.28500000001,0.3337647874888484,0,15741032
755,0,37,0,113865.23,2,1,1,117396.25,0,True,False,Middle,113865.23,0.5003676325566343,1,15750014
554,0,46,7,87603.35,3,0,1,96929.24,1,False,True,Senior,155453.81800000003,0.49096505335671,0,15784761
534,1,36,4,120037.96,1,1,0,36275.94,0,False,False,Middle,134548.336,0.43477919968530343,0,15768359
656,1,33,4,0.0,2,1,0,116706.0,0,False,True,Middle,46682.4,0.29220742274313855,0,15805769
